"","data.instansi","name","Agregat","Internal","Eksternal","Eksper"
"10261","PEMERINTAH KABUPATEN TAPIN","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,76.24,NA,73.6
"10262","PEMERINTAH KABUPATEN TAPIN","BADAN KESATUAN BANGSA DAN POLITIK",NA,70.52,NA,73.6
"10263","PEMERINTAH KABUPATEN TAPIN","BADAN KEUANGAN DAN ASET DAERAH",NA,79.54,NA,73.6
"10264","PEMERINTAH KABUPATEN TAPIN","BADAN PENANGGULANGAN BENCANA DAERAH",NA,72.67,NA,73.6
"10265","PEMERINTAH KABUPATEN TAPIN","BADAN PENDAPATAN DAERAH",NA,68.62,NA,73.6
"10266","PEMERINTAH KABUPATEN TAPIN","BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN PENGEMBANGAN DAERAH",NA,72.37,NA,73.6
"10267","PEMERINTAH KABUPATEN TAPIN","DINAS KEBUDAYAAN DAN PARIWISATA",NA,73.35,NA,73.6
"10268","PEMERINTAH KABUPATEN TAPIN","DINAS KEPEMUDAAN DAN OLAHRAGA",NA,74.68,NA,73.6
"10269","PEMERINTAH KABUPATEN TAPIN","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",71.81,76.53,82.48,73.6
"10270","PEMERINTAH KABUPATEN TAPIN","DINAS KESEHATAN",70.22,78.29,76,73.6
"10271","PEMERINTAH KABUPATEN TAPIN","DINAS KETAHANAN PANGAN",NA,77.31,NA,73.6
"10272","PEMERINTAH KABUPATEN TAPIN","DINAS KOMUNIKASI DAN INFORMATIKA",NA,69.33,NA,73.6
"10273","PEMERINTAH KABUPATEN TAPIN","DINAS LINGKUNGAN HIDUP",NA,76.05,NA,73.6
"10274","PEMERINTAH KABUPATEN TAPIN","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",NA,65.52,NA,73.6
"10275","PEMERINTAH KABUPATEN TAPIN","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",NA,73.8,NA,73.6
"10276","PEMERINTAH KABUPATEN TAPIN","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",NA,75.79,NA,73.6
"10277","PEMERINTAH KABUPATEN TAPIN","DINAS PENANAMAN MODAL DAN PTSP",71.92,69.67,89.19,73.6
"10278","PEMERINTAH KABUPATEN TAPIN","DINAS PENDIDIKAN",72.76,72.78,88.84,73.6
"10279","PEMERINTAH KABUPATEN TAPIN","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,77.19,NA,73.6
"10280","PEMERINTAH KABUPATEN TAPIN","DINAS PERDAGANGAN",NA,68.05,NA,73.6
"10281","PEMERINTAH KABUPATEN TAPIN","DINAS PERHUBUNGAN",NA,71.14,NA,73.6
"10282","PEMERINTAH KABUPATEN TAPIN","DINAS PERIKANAN",NA,76.66,NA,73.6
"10283","PEMERINTAH KABUPATEN TAPIN","DINAS PERINDUSTRIAN",NA,61.51,NA,73.6
"10284","PEMERINTAH KABUPATEN TAPIN","DINAS PERPUSTAKAAN DAN KEARSIPAN",72.53,72.67,88.26,73.6
"10285","PEMERINTAH KABUPATEN TAPIN","DINAS PERTANIAN",NA,64.62,NA,73.6
"10286","PEMERINTAH KABUPATEN TAPIN","DINAS PERUMAHAN, KAWAWSAN PEMUKIMAN DAN PERTANAHAN",NA,71.15,NA,73.6
"10287","PEMERINTAH KABUPATEN TAPIN","DINAS SOSIAL",NA,75.61,NA,73.6
"10288","PEMERINTAH KABUPATEN TAPIN","DINAS TENAGA KERJA",68.37,75.56,72.9,73.6
"10289","PEMERINTAH KABUPATEN TAPIN","KECAMATAN",NA,73.2,NA,73.6
"10290","PEMERINTAH KABUPATEN TAPIN","SATUAN POLISI PAMONG PRAJA DAN KEBAKARAN",NA,67.31,NA,73.6
"10291","PEMERINTAH KABUPATEN TAPIN","SEKRETARIAT DAERAH",NA,74.54,NA,73.6
"10292","PEMERINTAH KABUPATEN TAPIN","SEKRETARIAT DPRD",NA,60.55,NA,73.6
"10293","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",79.89,82.41,91.74,77.75
"10294","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","BADAN KESATUAN BANGSA DAN POLITIK",NA,70.74,NA,77.75
"10295","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","BADAN PENANGGULANGAN BENCANA DAERAH",NA,79.19,NA,77.75
"10296","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","BADAN PENGELOLAAN KEUANGAN DAN PENDAPATAN DAERAH",79.68,81.02,92.4,77.75
"10297","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH",NA,77.66,NA,77.75
"10298","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",77.78,76.11,91.16,77.75
"10299","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS KESEHATAN",79.84,81.83,92.11,77.75
"10300","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS KETAHANAN PANGAN",76.53,75.56,87.87,77.75
"10301","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS KOMUNIKASI DAN INFORMATIKA",NA,79.7,NA,77.75
"10302","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PEKERJAAN UMUM DAN TATA RUANG",79.1,80.11,91.48,77.75
"10303","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",NA,82.04,NA,77.75
"10304","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PEMUDA, OLAHRAGA DAN PARIWISATA",NA,71.18,NA,77.75
"10305","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",79.26,80.87,91.25,77.75
"10306","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PENDIDIKAN DAN KEBUDAYAAN",79.88,81.55,92.49,77.75
"10307","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PENGENDALIAN PENDUDUK, KB, PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",NA,80.82,NA,77.75
"10308","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PERDAGANGAN",76.28,79.92,83.04,77.75
"10309","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PERHUBUNGAN",77.12,79.63,85.88,77.75
"10310","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PERIKANAN",79,82.88,88.57,77.75
"10311","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PERPUSTAKAAN DAN KEARSIPAN",79.24,81.48,90.62,77.75
"10312","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PERTANIAN",77.62,75.05,91.67,77.75
"10313","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN DAN LINGKUNGAN HIDUP",81.34,82.78,95.81,77.75
"10314","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS SOSIAL",80.69,82.54,94.05,77.75
"10315","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","DINAS TENAGA KERJA, KOPERASI USAHA KECIL DAN PERINDUSTRIAN",77.1,78.41,86.93,77.75
"10316","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","KECAMATAN",79.13,80.51,91.18,77.75
"10317","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN",NA,77.05,NA,77.75
"10318","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","SEKRETARIAT DAERAH",79.29,80.61,91.58,77.75
"10319","PEMERINTAH KABUPATEN HULU SUNGAI SELATAN","SEKRETARIAT DPRD",NA,74.06,NA,77.75
"10320","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PENDIDIKAN",70.58,74.95,90.22,70.05
"10321","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PERDAGANGAN",NA,70.26,NA,70.05
"10322","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA DAERAH",NA,76.08,NA,70.05
"10323","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","BADAN KESATUAN BANGSA DAN POLITIK",NA,76.08,NA,70.05
"10324","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","BADAN PENANGGULANGAN BENCANA DAERAH",NA,70.89,NA,70.05
"10325","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","BADAN PENGELOLA KEUANGAN DAN ASET DAERAH",NA,74.97,NA,70.05
"10326","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","BADAN PENGELOLA PAJAK DAN RETRIBUSI DAERAH",71.52,77.8,90.42,70.05
"10327","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","BADAN PERENCANAAN, PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH",NA,78,NA,70.05
"10328","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA",NA,77.97,NA,70.05
"10329","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",71.03,77.4,89.32,70.05
"10330","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS KESEHATAN",69.11,72.53,87.98,70.05
"10331","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS KETAHANAN PANGAN DAN PERIKANAN",NA,66.88,NA,70.05
"10332","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS KOMUNIKASI DAN INFORMATIKA",NA,76.01,NA,70.05
"10333","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS LINGKUNGAN HIDUP DAN PERHUBUNGAN",64.36,67.18,78.46,70.05
"10334","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",73.25,77.84,95.68,70.05
"10335","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",NA,70.55,NA,70.05
"10336","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PENANAMAN MODAN, PELAYANAN SATU PINTU DAN TENAGA KERJA",73.16,83.83,89.82,70.05
"10337","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PERPUSTAKAAN",NA,74.43,NA,70.05
"10338","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PERTANIAN",NA,64.07,NA,70.05
"10339","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS PERUMAHAN RAKYAT DAN PERMUKIMAN",NA,74.31,NA,70.05
"10340","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","DINAS SOSIAL, PENGENDALIAN PENDUDUK, KELUARGA BERENCANA, PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",NA,81.22,NA,70.05
"10341","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","KECAMATAN",NA,74.49,NA,70.05
"10342","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN",NA,68.5,NA,70.05
"10343","PEMERINTAH KABUPATEN HULU SUNGAI TENGAH","SEKRETARIAT DAERAH",NA,70.89,NA,70.05
"10344","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,82.92,NA,71.99
"10345","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","BADAN KESATUAN BANGSA DAN POLITIK",NA,81.92,NA,71.99
"10346","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","BADAN PENANGGULANGAN BENCANA DAERAH",72.01,76.19,92.07,71.99
"10347","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","BADAN PENDAPATAN DAERAH",73.34,81.05,91.61,71.99
"10348","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",NA,75.79,NA,71.99
"10349","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN",NA,74.94,NA,71.99
"10350","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA",NA,70.79,NA,71.99
"10351","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",72.21,76.22,92.66,71.99
"10352","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS KESEHATAN",70.23,75.21,87.54,71.99
"10353","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS KETAHANAN PANGAN",72.51,76.08,93.71,71.99
"10354","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS KOMUNIKASI, INFORMATIKA DAN PERSANDIAN",NA,72.97,NA,71.99
"10355","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS KOPERASI, USAHA KECIL MENENGAH, PERINDUSTRIAN DAN PERDAGANGAN",68.5,69.78,87.31,71.99
"10356","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",60.34,74.85,57.71,71.99
"10357","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",NA,74,NA,71.99
"10358","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK",74.72,76.96,99.6,71.99
"10359","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",72.55,80.97,89.27,71.99
"10360","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PENDIDIKAN DAN KEBUDAYAAN",68.99,70.48,88.16,71.99
"10361","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",72.22,82.5,86.86,71.99
"10362","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PERHUBUNGAN",NA,69.1,NA,71.99
"10363","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PERIKANAN",NA,70.49,NA,71.99
"10364","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PERPUSTAKAAN",71.15,76.16,89.46,71.99
"10365","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PERTANIAN",NA,75.69,NA,71.99
"10366","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS PERUMAHAN, KAWASAN PEMUKIMAN, DAN LINGKUNGAN HIDUP",NA,76.19,NA,71.99
"10367","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","DINAS SOSIAL",73.19,71.95,99.6,71.99
"10368","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","KECAMATAN",69.95,73.91,87.92,71.99
"10369","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN",NA,66.88,NA,71.99
"10370","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","SEKRETARIAT DAERAH",NA,75.66,NA,71.99
"10371","PEMERINTAH KABUPATEN HULU SUNGAI UTARA","SEKRETARIAT DPRD",NA,70.85,NA,71.99
"10372","PEMERINTAH KABUPATEN TABALONG","BADAN KEPEGAWAIAN, DAN PENGEMBANGAN SUMBERDAYA MANUSIA",NA,80.17,NA,67.21
"10373","PEMERINTAH KABUPATEN TABALONG","BADAN KESATUAN BANGSA DAN POLITIK",NA,73.01,NA,67.21
"10374","PEMERINTAH KABUPATEN TABALONG","BADAN PENANGGULANGAN BENCANA DAERAH",NA,78.57,NA,67.21
"10375","PEMERINTAH KABUPATEN TABALONG","BADAN PENDAPATAN DAERAH",NA,77.76,NA,67.21
"10376","PEMERINTAH KABUPATEN TABALONG","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",NA,79.16,NA,67.21
"10377","PEMERINTAH KABUPATEN TABALONG","BADAN PERENCANAAN PEMBANGUNAN DAERAH",NA,84.54,NA,67.21
"10378","PEMERINTAH KABUPATEN TABALONG","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",75.69,83.1,91.55,67.21
"10379","PEMERINTAH KABUPATEN TABALONG","DINAS KESEHATAN",69.35,73.43,81.18,67.21
"10380","PEMERINTAH KABUPATEN TABALONG","DINAS KETAHANAN PANGAN, PERIKANAN, TANAMAN PANGAN DAN HORTIKULTURA",NA,76.67,NA,67.21
"10381","PEMERINTAH KABUPATEN TABALONG","DINAS KOMUNIKASI DAN INFORMARIKA",NA,70.62,NA,67.21
"10382","PEMERINTAH KABUPATEN TABALONG","DINAS KOPERASI, USAHA KECIL DAN MENENGAH, PERINDUSTRIAN DAN PERDAGANGAN",NA,77.08,NA,67.21
"10383","PEMERINTAH KABUPATEN TABALONG","DINAS LINGKUNGAN HIDUP",NA,80.34,NA,67.21
"10384","PEMERINTAH KABUPATEN TABALONG","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",73.35,77.09,89.97,67.21
"10385","PEMERINTAH KABUPATEN TABALONG","DINAS PEMBERDAYAAN MASYARAKAT DAN PEMERINTAHAN DESA",NA,78.19,NA,67.21
"10386","PEMERINTAH KABUPATEN TABALONG","DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,81.91,NA,67.21
"10387","PEMERINTAH KABUPATEN TABALONG","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",72.5,76.45,87.97,67.21
"10388","PEMERINTAH KABUPATEN TABALONG","DINAS PENDIDIKAN",73.11,77.65,88.72,67.21
"10389","PEMERINTAH KABUPATEN TABALONG","DINAS PERHUBUNGAN",NA,78.26,NA,67.21
"10390","PEMERINTAH KABUPATEN TABALONG","DINAS PERKEBUNAN DAN PETERNAKAN",72.49,77.97,86.56,67.21
"10391","PEMERINTAH KABUPATEN TABALONG","DINAS PERPUSTAKAAN DAN KEARSIPAN",NA,78.66,NA,67.21
"10392","PEMERINTAH KABUPATEN TABALONG","DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN DAN PERTANAHAN",NA,77.86,NA,67.21
"10393","PEMERINTAH KABUPATEN TABALONG","DINAS SOSIAL",71.46,79.53,81.96,67.21
"10394","PEMERINTAH KABUPATEN TABALONG","DINAS TENAGA KERJA",72.69,78.69,86.47,67.21
"10395","PEMERINTAH KABUPATEN TABALONG","KECAMATAN",71.72,73.78,88.1,67.21
"10396","PEMERINTAH KABUPATEN TABALONG","SATUAN POLISI PAMONG PRAJA",NA,64.1,NA,67.21
"10397","PEMERINTAH KABUPATEN TABALONG","SEKRETARIAT DAERAH",NA,78.53,NA,67.21
"10398","PEMERINTAH KABUPATEN TABALONG","SEKRETARIAT DPRD",NA,67.82,NA,67.21
"10399","PEMERINTAH KABUPATEN TANAH BUMBU","KECAMATAN",71.96,74.7,89.16,68.15
"10400","PEMERINTAH KABUPATEN TANAH BUMBU","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,64.12,NA,68.15
"10401","PEMERINTAH KABUPATEN TANAH BUMBU","BADAN KESATUAN BANGSA DAN POLITIK",NA,72.24,NA,68.15
"10402","PEMERINTAH KABUPATEN TANAH BUMBU","BADAN PENANGGULANGAN BENCANA DAERAH",NA,70.62,NA,68.15
"10403","PEMERINTAH KABUPATEN TANAH BUMBU","BADAN PENDAPATAN DAERAH",71.7,71.15,91.67,68.15
"10404","PEMERINTAH KABUPATEN TANAH BUMBU","BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH",NA,66.93,NA,68.15
"10405","PEMERINTAH KABUPATEN TANAH BUMBU","BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN",NA,59.17,NA,68.15
"10406","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",NA,70.27,NA,68.15
"10407","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS KEBUDAYAAN, KEPEMUDAAN, OLAHRAGA DAN PARIWISATA",70.18,64.82,92.92,68.15
"10408","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS KESEHATAN",NA,65.8,NA,68.15
"10409","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS KETAHANAN PANGAN DAN PERTANIAN",NA,67.22,NA,68.15
"10410","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",NA,69.37,NA,68.15
"10411","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS KOPERASI, USAHA MIKRO, PERDAGANGAN DAN PERINDUSTRIAN",NA,59.22,NA,68.15
"10412","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS LINGKUNGAN HIDUP",NA,72.9,NA,68.15
"10413","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PEKERJAAN UMUM DAN PENATAAN RUANG",NA,74.49,NA,68.15
"10414","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PEMBERDAYAAN MASYARAKAT DAN DESA",71.2,72.96,88.48,68.15
"10415","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PEMBERDAYAAN PEREMPUAN, PERLINDUNGAN ANAK PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",71.6,70.81,91.67,68.15
"10416","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",68.44,68.71,84,68.15
"10417","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PERHUBUNGAN",71.47,70.39,91.67,68.15
"10418","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PERIKANAN",73.79,78.02,91.67,68.15
"10419","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PERPUSTAKAAN DAN KEARSIPAN",NA,56.38,NA,68.15
"10420","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS PERUMAHAN RAKYAT, KAWASAN PERMUKIMAN DAN PERTANAHAN",NA,69.45,NA,68.15
"10421","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS SOSIAL",69.44,66.43,89.16,68.15
"10422","PEMERINTAH KABUPATEN TANAH BUMBU","DINAS TENAGA KERJA DAN TRANSMIGRASI",67.66,73.36,77.28,68.15
"10423","PEMERINTAH KABUPATEN TANAH BUMBU","SATUAN POLISI PAMONG PRAJA DAN PEMADAM KEBAKARAN",NA,65.5,NA,68.15
"10424","PEMERINTAH KABUPATEN TANAH BUMBU","SEKRETARIAT DAERAH",70.32,67.56,90.81,68.15
"10425","PEMERINTAH KABUPATEN TANAH BUMBU","SEKRETARIAT DPRD",69.23,67.16,87.85,68.15
"10426","PEMERINTAH KABUPATEN BALANGAN","BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA",NA,76.55,NA,73.18
"10427","PEMERINTAH KABUPATEN BALANGAN","BADAN KESATUAN BANGSA DAN POLITIK",NA,70.42,NA,73.18
"10428","PEMERINTAH KABUPATEN BALANGAN","BADAN PENANGGULANGAN BENCANA DAERAH",NA,77.69,NA,73.18
"10429","PEMERINTAH KABUPATEN BALANGAN","BADAN PENGELOLAAN KEUANGAN, PENDAPATAN DAN ASET DAERAH",NA,75.89,NA,73.18
"10430","PEMERINTAH KABUPATEN BALANGAN","BADAN PERENCANAAN PEMBANGUNAN DAERAH",NA,75.22,NA,73.18
"10431","PEMERINTAH KABUPATEN BALANGAN","BADAN PERENCANAAN PEMBANGUNAN DAERAH, PENELITIAN DAN PENGEMBANGAN",NA,78.08,NA,73.18
"10432","PEMERINTAH KABUPATEN BALANGAN","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA",NA,67.76,NA,73.18
"10433","PEMERINTAH KABUPATEN BALANGAN","DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL",73.55,64.32,91.09,73.18
"10434","PEMERINTAH KABUPATEN BALANGAN","DINAS KESEHATAN",NA,74.52,NA,73.18
"10435","PEMERINTAH KABUPATEN BALANGAN","DINAS KESEHATAN, PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA",NA,77.17,NA,73.18
"10436","PEMERINTAH KABUPATEN BALANGAN","DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN",NA,69.88,NA,73.18
"10437","PEMERINTAH KABUPATEN BALANGAN","DINAS KOMUNIKASI, INFORMATIKA, STATISTIK DAN PERSANDIAN",NA,69.6,NA,73.18
"10438","PEMERINTAH KABUPATEN BALANGAN","DINAS KOPERASI USAHA KECIL DAN MENENGAH, PERINDUSTRIAN DAN PERDAGANGAN",NA,70.78,NA,73.18
"10439","PEMERINTAH KABUPATEN BALANGAN","DINAS PEKERJAAN UMUM, PENATAAN RUANG, PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN",NA,69.58,NA,73.18
"10440","PEMERINTAH KABUPATEN BALANGAN","DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU",75.64,75.92,86.67,73.18
"10441","PEMERINTAH KABUPATEN BALANGAN","DINAS PENANAMAN MODAL PELAYANAN TERPADU SATU PINTU, TRANSMIGRASI DAN TENAGA KERJA",NA,58.45,NA,73.18
"10442","PEMERINTAH KABUPATEN BALANGAN","DINAS PENDIDIKAN DAN KEBUDAYAAN",NA,78.62,NA,73.18
"10443","PEMERINTAH KABUPATEN BALANGAN","DINAS PERHUBUNGAN",NA,70.44,NA,73.18
"10444","PEMERINTAH KABUPATEN BALANGAN","DINAS PERPUSTAKAAN DAN KEARSIPAN",NA,65.75,NA,73.18
"10445","PEMERINTAH KABUPATEN BALANGAN","DINAS PERTANAHAN DAN LINGKUNGAN HIDUP",NA,59.01,NA,73.18
"10446","PEMERINTAH KABUPATEN BALANGAN","DINAS SOSIAL",NA,70.86,NA,73.18
"10447","PEMERINTAH KABUPATEN BALANGAN","DINAS SOSIAL, PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK SERTA PEMBERDAYAAN MASYARAKAT DAN DESA",NA,67.36,NA,73.18
"10448","PEMERINTAH KABUPATEN BALANGAN","KECAMATAN",NA,74.55,NA,73.18
"10449","PEMERINTAH KABUPATEN BALANGAN","SATUAN POLISI PAMONG PRAJA",NA,65.99,NA,73.18
"10450","PEMERINTAH KABUPATEN BALANGAN","SEKRETARIAT DAERAH",NA,67.81,NA,73.18
"10451","PEMERINTAH KABUPATEN BALANGAN","SEKRETARIAT DPRD",NA,76.94,NA,73.18
"10452","PEMERINTAH KOTA BANJARMASIN","BADAN KEPEGAWAIAN DAERAH DAN PENDIDIKAN DAN PELATIHAN",79.79,77.42,94.93,75.28
"10453","PEMERINTAH KOTA BANJARMASIN","BADAN KESATUAN BANGSA DAN POLITIK",NA,72.49,NA,75.28
"10454","PEMERINTAH KOTA BANJARMASIN","BADAN PENANGGULANGAN BENCANA DAERAH",77.91,81.34,85.53,75.28
